Email,Address,Avatar,Avg. Session Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent
melanie88@example.net,"935 Megan Shores
West Kelly, MH 44648",PapayaWhip,35.677396750443506,8.629800253322447,38.39348166111667,5.532124608654783,383.3277165857137
margaretsims@example.net,"4952 Lisa Falls
Port Lisa, VA 46934",MediumBlue,34.194987151886096,11.397694068248263,35.268900955599335,1.945538909638573,419.5744399401983
lisa75@example.net,"948 Lucas Well
East Ryan, NE 69792",Indigo,32.998298357721346,11.424950188130005,35.0672123302136,1.1252675797617644,568.8956060757646
shawnburgess@example.org,"Unit 2449 Box 6569
DPO AE 17542",LimeGreen,31.708462167704827,12.068467271013684,37.054246161615296,1.9941012592443657,587.6387708747088
ihorne@example.net,"1935 Adams Burg
Lake Daniel, NC 69910",MediumAquaMarine,33.35805027185442,11.128243442880862,39.23523057986176,6.277842174057851,313.3400030430466
astephens@example.net,"32545 Cox Springs Apt. 760
Bartletttown, PA 45491",LawnGreen,32.171889907351975,12.616190554096983,38.75363015942437,1.9206087823096059,538.5919435294134
lewismelissa@example.com,"25664 Willie Mews
New Williamstad, FM 78239",RosyBrown,30.396718456573563,12.236129257596495,35.850232836303064,0.8571945072455163,333.0101952581376
vhendrix@example.com,"36089 Floyd Park
New Soniatown, WV 15111",OliveDrab,30.474501045652445,12.004023118716386,35.80551236183326,4.935941437074215,463.18786500898557
rachel22@example.org,"305 Gregory Rest
Whiteheadborough, FM 31265",DarkOrchid,34.76333670802249,14.134343745425152,37.20779462324584,5.488069488774111,350.7888233031208
christinathompson@example.net,"350 Meyer Village
New John, MS 62212",LightCoral,35.15921414597066,13.247615056669876,34.57059201203677,3.703610328397218,392.5329264075204
kingsteven@example.com,"531 Sarah Cove Suite 168
Savannahburgh, VA 53399",DodgerBlue,33.641418811070665,13.117691276284667,35.17830269880549,1.8746508427465616,371.28348191285795
parkerlinda@example.com,"2217 Pollard Trail
North Trevor, OR 58322",PaleGreen,35.19379597209681,11.006297552884012,39.00714558583727,4.719222765440956,422.2040947833931
smiranda@example.com,"949 Patel Burgs
Michaelfurt, GA 10277",GoldenRod,30.35897886014157,14.298759013741947,35.096267418710696,1.0897327840451623,454.3113967384458
jessicashaffer@example.net,"PSC 4162, Box 5664
APO AP 54400",LimeGreen,33.23021924711947,10.551282329375965,34.13722567230577,6.227797627334703,331.77073041276606
shannon33@example.org,"3368 Anderson Points Suite 537
East Mark, SD 17575",DarkCyan,30.521664418673875,9.450434556946503,38.70195651490881,5.748660634682317,300.8662568382083
wagneralexis@example.org,"3590 Medina Glens Apt. 617
Lake Dustin, ID 11082",DarkKhaki,34.02005611946718,14.772616241325792,36.5995744532678,2.567943778275182,569.0843596759312
phanson@example.net,"15240 Amy Mountains
North Johnland, FM 26470",Brown,33.003816833425674,10.177809691956247,36.21488770830188,1.937827076254516,501.50290306920874
cervantesstephanie@example.net,"4239 Martin Club
North Nataliechester, GA 06561",PaleGreen,34.621854482299234,10.884456129346114,34.15913481506695,0.7017665353687337,370.6077815072923
jennifer47@example.net,"5120 Leah Points Suite 524
Patrickstad, IA 13759",MediumBlue,35.10426222846823,9.00111889872783,35.08299352791663,6.127069000113897,538.6609108419234
elee@example.net,"88639 Andrew Underpass Apt. 500
Tammyborough, HI 35331",DarkSeaGreen,30.123272810365737,11.245140980286935,36.48949764350874,0.7845699735648788,588.3197022895681
foleymaria@example.net,"USCGC Brady
FPO AE 96856",DarkMagenta,34.24586881746871,9.408063957600342,39.42679137220706,1.5676296855075806,479.2750156188606
hreed@example.org,"PSC 2426, Box 3003
APO AE 74561",OliveDrab,30.249361081540425,11.753169482247863,35.83699549790815,2.6849405429248594,410.92199755257593
garciagabriel@example.org,"0042 Emily Shoals
Joanberg, MD 30149",Navy,32.97658219853594,11.579005679975431,39.13002412240352,1.1867327376306382,357.39855198221863
whitney30@example.com,"1288 Adam Plains
Taylorberg, DC 98212",DodgerBlue,29.952716794691163,14.445939607870782,39.69829544038238,1.5344697562131944,533.9623220804133
laurenhoward@example.org,"734 Carter Forge
Lake Josephside, AR 57967",Linen,30.41621021636933,13.860074389602918,33.730181470656646,3.3383295546068594,583.9261905505251
erin03@example.com,"6429 Smith Hollow Suite 067
Lake Anthonyborough, SD 35480",Gray,35.89331706199179,8.833515093417496,38.4468979780115,4.803656519005997,332.31541054812794
brandonmccullough@example.org,"6679 Marissa Forges Apt. 530
Lake Beth, ND 44023",LawnGreen,32.50427851730821,11.266445222457188,33.87331858271644,3.533652898110229,411.4959150075982
mistygriffin@example.com,"7203 Alexander Courts Suite 730
West Natasha, CO 94386",AliceBlue,30.979996893788893,11.642256517603409,38.102333669909804,6.503609724258704,387.50037596457565
danielsdaniel@example.org,"PSC 8281, Box 7716
APO AA 29369",SaddleBrown,34.51035961745514,13.20769470041801,37.17046434302434,3.283822677650097,409.27872030731316
williamsdavid@example.net,"198 Griffin Isle
South Christinaborough, OK 87235",LightPink,33.602868911166894,9.32468275793585,37.13755369731945,2.5684872558793845,564.5121981849859
johnmoore@example.net,"02319 Emily Ferry Suite 236
East Lori, UT 30350",DeepPink,32.91479228118385,13.901698867245546,39.47355142014416,0.8903903287085151,375.2598876081654
sharon61@example.net,"04675 Kelsey Avenue
Lake Lisa, IN 25031",SaddleBrown,32.14982705178786,10.851987549367028,39.75157919185785,1.1746449565851296,581.0185650572992
brownstephen@example.org,"52934 Anderson Island
West Oscarburgh, IN 23649",WhiteSmoke,31.880823709356275,10.910170504396977,36.51721253403816,1.26978542543021,365.3946421921903
wadelaura@example.com,"7740 Emily Trafficway Apt. 194
Kristenshire, UT 55959",HotPink,35.52390227768047,8.532534199804353,39.07603567072207,4.19872079778812,408.0205180072506
swright@example.org,"871 Gabriela Mission Apt. 231
Thomashaven, MN 83414",Black,30.914951945121295,12.22845210974167,39.04425975272544,5.444205760210509,320.0532253722323
williammelton@example.org,"USNV Morgan
FPO AE 69231",Orange,35.895378863349976,10.067400136534902,37.19044069504309,2.3337992460304617,389.98758287924466
telliott@example.org,"PSC 9847, Box 7576
APO AP 27635",Thistle,33.94884075039643,10.982418090875518,37.02695600135115,4.826107538480518,569.1411181997973
james05@example.net,"5702 Samuel Inlet
New Alfredmouth, PW 74995",GoldenRod,35.235374344036394,10.4775724984605,38.63868811611128,0.33455907072267577,481.15108416388307
gravesjean@example.org,"USS Porter
FPO AA 67935",DeepSkyBlue,35.5707846523954,11.133416496147031,34.53815275816928,1.084407945500094,595.9776030235766
schwartzemily@example.com,"372 Lopez Ville Apt. 707
Woodsfort, IA 91868",Blue,34.75312188096999,9.06077980735628,36.21224244296518,6.537046488997495,307.27867066695075
roger82@example.org,"34764 Sullivan Trail Apt. 314
Longborough, MI 66884",DimGray,29.86140379816522,13.443110290168285,39.33154187981238,3.034256517675915,360.6729629595141
gibsonjessica@example.org,"92807 Sanchez Squares Apt. 954
Wallerchester, PR 07448",DarkRed,31.020928191645826,14.629875044104674,35.39697527701997,2.957388196329608,419.8595112955696
jessicawolfe@example.org,"4355 Steven Tunnel Apt. 476
New Jessica, TX 20472",Green,34.48283632815862,12.378230187148159,33.93751112301847,2.243237378150976,460.11817139905116
christinefischer@example.com,"660 John Turnpike Apt. 264
Lake Thomas, NJ 90331",DarkSalmon,32.9298462027515,11.481439004583157,34.15603683320453,0.3788766453605968,490.1376325544019
wendy08@example.com,"90765 Jennifer Loaf Suite 904
Jenniferborough, PA 47835",Thistle,35.2783440775215,10.625805569490591,38.16794025263087,2.5279620607395588,411.6392877396509
hernandeztara@example.com,"41734 Ho Unions Suite 950
South Waynestad, WY 60038",Fuchsia,35.70792890500285,9.40604624847091,34.56620172787876,5.709637284733095,412.12597771294804
ufarmer@example.com,"76181 Garrett Island Suite 597
Lake Bryan, GA 18132",Tomato,29.8733362376915,13.405424301926537,35.44670533120987,2.9755678520996507,479.3423651547238
andreamckinney@example.com,"997 Thomas Isle
Lake Carmenside, ME 60342",PowderBlue,32.76184560192585,14.287553044908636,33.621243303859686,4.5212353866642205,352.52606008959646
paul46@example.com,"5561 Michael Estates
North Christinaville, DC 98835",LightGreen,34.545585792522786,12.371229999721553,35.77536432655057,4.910007652938658,430.0606945520462
terry97@example.org,"1748 Stokes Motorway
Wandaborough, OR 10921",MediumVioletRed,32.83501152460134,12.399249168384511,36.9183341283401,5.885401320586179,504.6734470194626
jodybrewer@example.net,"PSC 2827, Box 8707
APO AA 53286",LightBlue,30.091183980019938,12.455127804031036,37.82181533363505,5.404744841806783,501.2667546461355
carlsoncharles@example.com,"98624 Knox Center
South Luis, RI 80703",Navy,33.89588494665473,14.313917328083216,33.89315955244744,5.258600467823463,563.7814247803547
scott27@example.com,"731 Clayton Turnpike
Alexandrafurt, HI 93090",SeaGreen,29.481301128962432,11.001554775271819,33.566090307498705,3.6875530946612183,591.8270530033972
ndavies@example.net,"USNS Dalton
FPO AA 84283",DarkOrange,31.033588881871154,11.159303350131363,39.971575583434316,6.27273030538341,468.93551000194645
qvega@example.net,"1233 Brandi Island Apt. 110
South Benjamin, PW 22287",DimGray,32.75678643738065,14.113107808784834,38.353096183112484,6.81036740898103,573.704393464131
heidihenderson@example.com,"9162 Jenny Terrace
Lewisville, NM 70043",DarkOliveGreen,30.741312006195358,11.683000997318853,36.79652746603731,3.699412876855181,485.06372621912294
brianbryant@example.org,"5672 Charles Key
West Holly, MN 20329",DarkViolet,33.25647157704469,12.968540171029446,37.24913280389785,2.7041551825178485,401.7189249050163
osweeney@example.net,"257 Cortez Extension
Patrickburgh, IL 11974",Coral,32.14145299459837,11.37311213929831,36.07467226758327,4.937186433392985,372.2282594022492
duane19@example.com,"7684 Lauren Valley
Emmaberg, NH 48943",Olive,30.363298449598783,14.885103549450136,35.988591619836924,6.305468518095042,561.8443706578755
chunter@example.net,"30718 Kevin Club
Hayesfurt, IL 77512",DarkTurquoise,34.79809106847579,12.57302174186547,35.02744868070313,0.8061408437288717,500.0290103931976
sandersjason@example.net,"836 Mcbride Drives Suite 372
East Morgan, HI 71886",LemonChiffon,31.281732817057513,9.272190537140501,35.84861698468754,0.7942947800011038,453.8618415694081
melissajohnston@example.net,"2338 Linda Valley Apt. 239
Ramirezville, CT 79484",HoneyDew,32.97607565288817,13.808375097601921,36.783556440323935,5.178227165462664,580.8188644147638
amandamartinez@example.net,"289 Taylor Lock Suite 888
New Karenbury, SC 90107",DarkKhaki,29.16212164248723,12.982172761114057,39.01508306917836,6.274306310480722,396.37449484378334
crystal48@example.com,"8916 Walton Causeway Apt. 948
Lake Barbarafurt, AR 57029",PowderBlue,33.22623574716721,10.71007260560913,34.781019939494925,3.4241050244708706,301.27318517798204
joneslindsey@example.net,"347 Evan Pine Suite 077
South Rhonda, MN 66881",MediumSeaGreen,30.301792458572297,12.122790318668184,35.07425839612295,1.019548025534825,447.8410559832703
leslie54@example.com,"PSC 5132, Box 8533
APO AP 55259",DodgerBlue,29.643025535417642,14.229378021006982,39.6189574674692,4.025437454025703,405.51299146681527
brandon68@example.com,"650 Lester Mission Suite 802
North Tamara, NH 19471",OrangeRed,30.334886942664102,13.662915380841955,36.25784621482556,2.4847356259955364,542.0531258798642
zwells@example.org,"2655 Daniel Parkway
Josephburgh, WY 01402",PaleTurquoise,29.41760491550324,11.429087523481801,39.70461761554341,3.4737653641371193,340.21174287119845
freynolds@example.org,"7103 Tabitha Highway
East Latoyamouth, WA 30010",Green,35.26501058479856,14.699104153172769,36.43387367582087,2.2739996720131495,593.5372487816786
ryan21@example.org,"099 Linda Avenue Suite 010
Rossmouth, DC 35019",Tomato,34.29294341283919,14.825138617382091,39.257338521995585,6.4170407099544065,305.5923663054601
mschneider@example.net,"88717 Samantha Island
West Grace, UT 30990",Wheat,29.52481422304983,9.152442886945957,36.070196697844175,1.505607050832368,408.73345758913484
kdiaz@example.net,"05452 Turner Summit Suite 781
Lake Taylor, GU 73951",DarkGreen,29.977953583784398,10.58597667347077,37.912236505746414,4.089636213239369,346.4076269700968
robinsonlawrence@example.org,"560 Shaw Well Suite 381
Annettetown, UT 63380",AliceBlue,30.418058445322067,13.307032242394413,39.242505844998206,4.049410556654369,460.5384940988312
oharvey@example.org,"9205 Devin Village
East Paulburgh, NC 66211",MistyRose,31.122531572861693,11.980984942151178,37.28715012417934,3.7862241945106896,382.0815862759286
khanjeremy@example.net,"49033 White Route
Poolechester, VT 58522",IndianRed,30.031857897164773,10.46649932412261,34.294694844590865,3.0342717340147978,577.9090021610739
anna61@example.com,"40338 Jennifer Groves Apt. 419
Branditown, MN 29540",DarkGray,31.3337886747378,10.983705647243458,38.59828567549423,4.557936479276094,374.46035556411255
jessicamurphy@example.com,"01319 Kenneth Route
Garciatown, MT 73450",Pink,34.96554037980663,9.343540926653016,36.13106641690005,3.8514316639040613,332.2605251429343
duane48@example.org,"USS Simpson
FPO AP 32380",Violet,31.59608233742248,11.199608059712524,39.516576442966745,1.79891185810613,313.813974205746
ashleegarcia@example.com,"67225 Jessica Lake
Lindamouth, MP 49934",PapayaWhip,35.67952503358782,11.957236410062213,38.80586328876964,0.43477160767442546,384.82441933658254
christopher03@example.com,"120 Rogers Vista Apt. 944
Francomouth, VA 73790",Azure,29.0681711244695,13.207151496108253,34.53009096992734,0.6464811483533012,311.2625699390538
heather45@example.com,"Unit 9211 Box 3005
DPO AP 65268",Azure,35.778641533763036,14.055708456958282,38.08670984066151,5.893463379725794,541.7453871870948
coreymitchell@example.org,"873 Sean Forest Apt. 290
Jasmineview, KS 80385",CadetBlue,33.4272929354794,13.832146041708768,36.24891570434393,1.8315468677064515,542.6649953826162
halldale@example.com,"97811 Stephanie Summit
New Elizabethburgh, MH 88629",BlueViolet,30.029522287190126,8.682571041748098,33.60538457171394,1.3318612265358079,339.70281847113154
gbrown@example.org,"6536 Schmidt Village
Douglasstad, AK 05565",PeachPuff,32.02643907397537,14.694857276093657,39.831597412495505,6.103349540840832,311.3230680252976
gilmoreroy@example.net,"6154 Gardner Crossing Apt. 125
East Samuel, VI 95466",DarkCyan,35.21856152313866,9.278569125114933,37.57563590006267,4.975714413219195,435.03644482442814
ericcrawford@example.com,"60032 Arnold Stravenue Apt. 955
Emilychester, WV 69725",NavajoWhite,35.55588605710603,14.514349137341675,34.24089027271406,3.5008500477783913,550.7431907420577
thomas50@example.org,"571 Jacob Extension
New Danielland, ME 30369",AntiqueWhite,32.431618727042256,11.830305334623358,36.39166148070115,3.354180676794075,354.5299694817647
iday@example.net,"8232 Margaret Crossroad Suite 419
Port Andrew, SD 46400",RosyBrown,34.914870669844895,11.323616759894339,35.24080671475972,5.897936859477498,474.63334517788087
gaineskristin@example.org,"4269 Matthew Ferry Apt. 826
Daltonland, VT 18720",BurlyWood,34.251871343490606,9.536018941005846,38.01244925228845,6.378996505574639,595.9489362484957
stewartjim@example.org,"056 Anna Lights Apt. 370
Pamelachester, WA 24047",Linen,30.582971152702065,14.239784544229412,36.553767400679824,0.3751913158212968,528.9199691487166
jessicabass@example.net,"69810 Brittney Port
West Kristine, MP 28453",MintCream,31.923814650417103,10.933245114467816,34.34043449131889,3.4418188625452024,382.6371635359322
john80@example.net,"07949 Robin Valley
Piercetown, PW 56248",Gainsboro,31.49571674697057,12.881150881341249,34.69914470724564,3.474432107646198,492.91144853517534
kimberlyboyer@example.org,"77758 Philip Bypass Apt. 545
Weberfort, AZ 68569",LightSeaGreen,30.4476053586085,9.440021839777136,39.17114062778413,0.8938336637093909,437.3095032652893
wgreen@example.com,"571 Rhonda Inlet
Harringtonfort, AS 13866",LightGreen,31.041826902268596,12.97774522108943,34.02153078427237,1.757056839858961,542.6002061572892
melindajones@example.net,"074 John Row Apt. 728
North Madeline, NJ 43243",SpringGreen,34.215945990467624,11.817452249613435,39.13606956504766,6.327161305380779,527.0353857537568
wmendez@example.com,"23944 Juan View Suite 482
East Becky, PW 23317",MediumOrchid,32.22766772093816,12.404133180471515,35.67692534156456,2.734148234889823,567.6879232224705
colebush@example.org,"04481 Tanner Plains
East Julieside, CO 38459",DarkKhaki,29.662987658649577,10.705146615288745,38.82655709980928,2.952651284260651,396.4150128011266
jennifer05@example.org,"0574 Hunter Gardens Suite 161
Reyesborough, CO 19013",PeachPuff,32.342089197116785,14.369551085476676,37.6971427084685,2.22505540337007,359.9132598600783
anguyen@example.com,"24286 Kathryn Shores
Joyhaven, TN 68660",Gainsboro,29.102765623462478,13.030967504114434,38.31892617414133,1.1339529832688915,502.19285802740455
jason24@example.org,"95654 Porter Light
Davisland, MN 16002",DeepSkyBlue,31.47915420562648,13.18954686962448,39.078960440288185,6.73371607024799,335.50928324819273
browngregory@example.net,"4422 Denise Summit
New Desiree, WA 07784",OrangeRed,35.00993877794903,11.902902567111921,36.16944828763666,4.947752123685078,404.84731106018904
xalexander@example.com,"3090 Shannon Ville Suite 545
Lake Joelburgh, NH 05908",Tomato,30.029413932454997,11.584138377645601,39.86030988754083,5.670346550824353,516.7670646530905
john63@example.com,"706 Keller Spurs Apt. 133
New Cindy, CO 33154",SpringGreen,33.32447072944357,11.15654931097674,36.72692471697995,6.886792029333393,509.24681996634376
courtney60@example.com,"133 Simmons Mill
North Karen, MA 74551",LightSlateGray,34.2243981082203,10.597437541951082,34.51897283870782,5.608444159779713,411.46787954159925
nichole31@example.com,"52298 Chloe Villages Suite 945
New Amy, AZ 40343",Aqua,35.431558759329796,12.899417561678032,33.577073863632805,4.020655546150938,527.026638582656
justin17@example.com,"6920 Beck Orchard Apt. 052
West Markbury, ID 51484",MistyRose,34.72868499526357,9.645856042697819,36.13314719477712,4.209582033567528,534.3394370593073
ccarter@example.org,"84212 Nichole Islands Apt. 114
South Eugeneland, NY 79504",MediumSlateBlue,34.86274841431932,9.105436629911374,38.530856215451635,2.4305941008456786,450.9199147931034
joseph49@example.com,"428 Ball Rapids Suite 125
New Brittany, SC 44977",Orange,35.887789861312456,13.93336394042057,38.0477626568023,1.0988472282618866,354.4403320961339
xalexander@example.org,"USNS Alvarado
FPO AP 99119",MediumTurquoise,35.49724058314198,9.304299394929268,37.607752711192674,6.53696310241566,558.6585779744223
rhodesheather@example.org,"0797 Tracy Cliff
South Scottfurt, WV 49903",Crimson,33.94956894633475,15.090221335416722,35.808509659078396,0.37895870496760764,459.50841971491207
jerry99@example.net,"6133 Thompson Canyon Suite 418
South Brookeside, NV 39043",LightSteelBlue,29.4229629548028,10.313221511627502,35.765963019391414,5.291235795798268,463.9041771240495
sloandarryl@example.com,"3802 Jackie Street
West Nicholas, IN 68206",DarkGoldenRod,34.92512226346714,10.173449077354885,34.47234762093141,6.095657566139811,525.1788007750481
tommy75@example.net,"59777 Smith Lodge
Lake Christine, CA 45494",Red,34.04902757050654,13.348380816738779,34.91111428777756,1.5433662434198359,344.72775418711916
bsullivan@example.com,"23593 Herring Lock
Meyerberg, AL 09667",NavajoWhite,35.040585599529145,11.469501218601177,38.92775136943678,2.715635151147969,383.80946625735345
christianfox@example.net,"Unit 9458 Box 9353
DPO AE 14506",LightCoral,30.55842475988219,15.02710185567378,36.564008384569036,6.361895626611626,457.08770549687466
jamie88@example.com,"77899 Jeffrey Road
Howardtown, CT 94126",GoldenRod,29.421333913776216,10.924374557455224,37.06719171909509,6.259854556044691,560.8783941335035
huntermaria@example.org,"58676 Dillon Causeway
Lake Gregoryville, AR 66524",DeepPink,33.26277706976462,8.752852392903554,37.00318734500251,1.9248573019903013,565.3907418021247
shampton@example.net,"1437 Wells Via
Yushire, IL 98135",LimeGreen,33.11460303855352,12.573016184921391,36.71271151979387,3.762965977854984,401.0323576004913
imcdaniel@example.com,"83846 Sarah Knoll
Rachelside, UT 17530",BlanchedAlmond,33.80949770935156,12.709622113632031,33.5404770028677,2.8255082763654134,398.8665227942569
stevenbrown@example.com,"10788 Matthews Manors Apt. 695
Steinmouth, UT 38575",DarkGoldenRod,33.87178357100818,13.342274855086144,38.28637340059527,5.476644962997754,532.8912350492931
adrake@example.org,"935 Cindy Key Apt. 538
Woodardtown, AK 64388",Orange,29.50034040903485,8.57971267385019,39.23593759063809,1.3819552299673268,323.52703289327724
david32@example.net,"5350 Morrison Ramp Apt. 520
Port Douglas, MD 48356",DeepPink,29.080958170068335,9.927289074187138,36.43852794862512,3.472938497799927,585.1051588658505
joel33@example.net,"44129 Anthony Mills Apt. 592
North Staceyberg, NH 71570",SpringGreen,34.542701049582,14.573181917254697,36.82180736678592,2.868843854963805,537.1786953241307
andradecarol@example.org,"PSC 5247, Box 0967
APO AE 77319",Bisque,35.39936342451017,9.441115546543031,34.768843805735735,4.12545082782597,397.9325167355253
leereynolds@example.com,"071 Rivera Meadow Suite 911
Ronaldtown, PW 70477",SeaGreen,35.009108573154485,14.581589149160045,37.42697620058251,1.7404480349843432,388.8583748856154
kpowell@example.org,"USCGC Martinez
FPO AE 93776",LightGreen,29.020924946047533,11.747982462076163,35.94103398098812,2.684242870588388,311.9105394870175
lunasusan@example.net,"PSC 2655, Box 0339
APO AE 54726",LightGray,32.411046922607326,13.200667570827903,38.65212692594745,6.747275621380632,507.3289723992183
aaronhaynes@example.com,"75517 Jerry Spring Suite 067
Joshuahaven, CT 81007",Red,31.32086105819276,12.395020720636449,34.2556098899437,1.5714269405923738,371.3183030586179
pcole@example.net,"5135 Parks Field Suite 819
Port Bryan, AR 97496",LightSkyBlue,33.40454485633157,9.020904092055934,39.08572902255087,1.074657343027681,457.6935519663298
kelly37@example.org,"3601 Alvarado Points Apt. 118
East Patriciafort, NV 74755",Violet,31.42918331231425,14.918047068579074,39.71166801029,4.0504387968090905,323.1861522866916
angelarobinson@example.com,"056 Wilson Land Apt. 390
North Michaelview, PA 64503",Aquamarine,31.10236203882103,13.096607147243272,34.687200336671474,2.2435716919286897,422.6212767939618
davidsaunders@example.com,"78093 Carla Hills Suite 241
East Miguelville, ND 70553",DarkMagenta,29.485187445931015,10.035930271464299,34.002838304040395,2.726714906256568,521.8773536019779
carolynharris@example.org,"2314 Nathaniel Flat
South Alyssaland, CA 85922",DarkGray,31.48849503552512,9.620086065501196,37.381146625123606,1.0305579514825889,370.2977520546227
pfreeman@example.com,"PSC 0151, Box 8767
APO AP 71747",DodgerBlue,33.507063229322604,9.45500231044967,37.98924532896685,2.3714641076490657,555.3194712604641
jrodgers@example.net,"PSC 4677, Box 8097
APO AP 45177",Gray,30.449802772007406,13.45337737035269,38.722016770244736,1.2825619038510696,596.3285636742445
strongchristian@example.com,"9086 Shelley Fields Suite 255
Christinahaven, RI 49183",CornflowerBlue,35.04628419999225,12.347328757958046,35.25880153664839,5.115913344904733,595.4450222953411
mayjulie@example.com,"PSC 6659, Box 3161
APO AP 60678",CornflowerBlue,32.85043066877915,10.42073873448358,36.57813439531788,2.4118883106681794,525.874437762358
lauriedavis@example.com,"973 Francis Valley
Jacksonshire, FM 40917",LightSlateGray,30.497603061225142,12.059759186868407,35.48493906615242,0.9196848695357132,500.4651782470369
kramirez@example.net,"Unit 5051 Box 0112
DPO AP 78465",MediumSeaGreen,29.849952551120293,13.265485451111346,37.73937042908839,5.666078116874045,434.4441344931354
austinlisa@example.org,"9645 Gray Inlet
Port Juliastad, RI 06747",DarkSlateGray,34.27016023507446,12.603054069541415,34.26568860985441,1.3418138630674854,324.70145447792424
patricia29@example.net,"063 Benjamin Village
Claytonbury, NH 54173",PaleTurquoise,33.87812638886172,14.694640309665187,37.05891970804107,5.647655188138146,521.9435903731645
zgraham@example.com,"74335 Gilmore River
West Jeffrey, CO 67652",LightBlue,35.25897972721797,8.579612028848192,38.51388762224238,5.957716945378032,443.38281969116105
bucksarah@example.net,"4716 Cole Terrace Apt. 494
Donaldmouth, PA 33162",DarkSeaGreen,33.72612217490507,12.83796423550937,34.662559732674566,0.8702674725354675,370.9744306906987
john89@example.net,"04097 Henry Spur Apt. 518
Kimberlyhaven, PR 57303",DarkSlateBlue,34.40876067782587,8.550541045834716,38.73844359685823,5.7998396451386185,478.21653197077904
murphyrobert@example.net,"36398 Brian Ports
Chaveztown, NJ 50885",FireBrick,34.88358075357473,10.514859077756977,39.89728863239801,0.8455780497699004,529.0298378811788
ssmith@example.net,"36570 Olsen Ramp
Josephville, VA 73266",Orchid,30.42903299716063,13.74263265682864,39.03934948628756,1.2381370237705045,575.3340375946499
ann00@example.com,"7775 Green Turnpike
Mcfarlandborough, LA 26572",CornflowerBlue,32.82069019015876,10.412444274588037,38.55321696812137,2.4732277302853225,375.86817920618256
gpierce@example.net,"164 Romero Haven
Mariaberg, WI 16401",MediumVioletRed,33.76294789665571,14.536178416936714,37.70358690840328,6.825504819872648,376.55439192814947
harringtonkim@example.com,"05773 Foster Street
North Ericbury, AR 59745",PaleGoldenRod,30.755366093021667,10.071330466306204,33.655667313477764,3.1803347954556362,327.3308593190385
stephaniescott@example.com,"042 Jennifer Underpass
Port Deborahmouth, MD 36806",Gray,31.780996698748506,14.045751416732287,36.27405404778236,2.5964778046772277,361.1044681678917
christopherlucas@example.org,"4227 Jeffrey Harbors Apt. 589
West Emily, OK 02984",HotPink,32.780868890120274,9.046700734654413,36.7785906869226,5.106416864868954,503.46346276465204
yevans@example.net,"913 Michael Stream
Wilsonton, VT 70797",Green,32.02391044999006,12.571410849252533,38.47413443072211,1.660127591928428,391.7656522932441
yedwards@example.net,"06588 Stephen Ways Apt. 437
North Lisastad, WA 61073",Cornsilk,29.22315704059048,12.858173413034145,36.94529808330161,2.9771610301439595,565.2067101661435
caseyalec@example.net,"04524 Austin Point Apt. 315
Ellisfurt, OR 22354",PeachPuff,31.429941520662616,9.914208846762886,38.912298427592376,2.714633194820965,445.88238127279465
tinaanderson@example.net,"626 Chris Rue
New Aprilborough, WV 37213",SpringGreen,32.10755081781362,9.598814331691214,39.57801829200348,3.0701827930598626,579.2135105931807
campbelljessica@example.com,"7491 Bowen Loaf Suite 275
Jenniferchester, WI 44883",Peru,35.79110203286995,12.940805422747982,33.902086808047585,0.5339145741574962,382.4938243970537
xwhite@example.net,"6157 Webb Islands
Ginaborough, NM 72247",Crimson,32.017933861330214,9.070567748903848,37.22142925218256,4.863393059278354,324.80636219233963
georgejohnson@example.net,"656 Harrison Lodge Suite 732
Parkmouth, AZ 53408",RosyBrown,31.38089206918693,8.977796037769364,34.754180537299426,4.033772154344206,417.91890008093196
nramirez@example.org,"702 Michael View Apt. 749
Estesville, GA 21821",Navy,34.41656585953601,10.04102568508411,39.637284555590604,6.17712036875134,434.3677340805265
snyderapril@example.net,"8098 Mcpherson Stream Suite 449
Lake Joshuachester, DC 98774",DarkOliveGreen,29.381549389171756,12.83200179848892,38.61149223835726,1.9132997922266926,340.037557539249
bartonjason@example.com,"837 Lisa Mews
Lake Joshuamouth, KY 30529",AntiqueWhite,35.361742778425594,10.820515386254819,34.04558999683476,2.65874477998718,484.0776170540697
michael40@example.com,"5693 Foster Islands
New Oliviaburgh, OR 66694",Gold,29.350714133756643,13.675857793183624,35.479307235073655,0.7135762006037869,390.80488241786213
brooksrachel@example.com,"25640 Louis Lake
South Tonya, WI 87542",FloralWhite,32.68294912576082,14.450482725012211,36.66114980316757,1.0371518314047918,384.25984043056866
kathleen22@example.net,"63454 Ramirez Shore
Lake Brandon, TN 73314",AntiqueWhite,33.571479035820964,9.244688136161805,35.88032907320135,2.7887733621910655,458.1701591181231
henry78@example.org,"Unit 7541 Box 8348
DPO AP 90705",Teal,34.11936307781151,14.566691780297734,35.82286489569717,2.324213081704435,463.5542571364643
jordanrodney@example.net,"7427 John Park
Samanthaton, MN 81563",Orchid,32.850910193874675,12.703371419092974,37.85550235907871,6.060296561800362,500.2928023806672
vdavis@example.com,"304 Thompson Course Suite 320
Woodstad, MI 27252",HotPink,30.61963438836213,13.27344672528399,36.13173522071863,5.657151728477241,429.65140826367974
